GameID,Gender,Season,DayNum,GameType,isRegularSeason,isTourney,HasBoxscore,WTeamID,LTeamID,WScore,LScore,ScoreDiff,TotalScore,WLoc,NeutralSite,WHome,WAway,LHome,LAway,NumOT,WSeed,WSeedNum,WSeedRegion,LSeed,LSeedNum,LSeedRegion,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
W_2011_66_3218_3308,W,2011,66,RegularSeason,1,0,1,3308,3218,74,58,16,132,A,0,0,1,1,0,0,,,,,,,26,57,7,19,15,18,11,23,14,14,8,4,21,21,54,1,7,15,20,10,20,12,17,8,4,17
W_2011_66_3220_3406,W,2011,66,RegularSeason,1,0,1,3220,3406,66,55,11,121,H,0,1,0,0,1,0,,,,,,,22,58,5,14,17,25,13,28,12,14,10,2,17,19,69,2,10,15,17,24,29,17,22,8,1,21
W_2011_66_3222_3409,W,2011,66,RegularSeason,1,0,1,3222,3409,78,48,30,126,H,0,1,0,0,1,0,W08,8,W,,,,27,60,5,8,19,25,19,36,13,20,13,8,15,16,69,5,13,11,17,21,18,6,18,12,5,22
W_2011_66_3225_3305,W,2011,66,RegularSeason,1,0,1,3225,3305,61,56,5,117,A,0,0,1,1,0,1,,,,,,,19,57,3,16,20,28,10,33,5,16,11,4,17,21,57,2,13,12,22,10,31,9,22,6,1,23
W_2011_66_3226_3319,W,2011,66,RegularSeason,1,0,1,3226,3319,64,54,10,118,H,0,1,0,0,1,0,,,,,,,19,49,4,21,22,27,6,35,9,14,5,1,14,20,69,3,19,11,18,18,27,7,13,8,3,22
W_2011_66_3241_3456,W,2011,66,RegularSeason,1,0,1,3241,3456,89,75,14,164,A,0,0,1,1,0,0,Y11,11,Y,,,,30,76,5,22,24,31,22,29,13,11,3,2,16,26,66,5,20,18,23,13,30,11,16,6,3,22
W_2011_66_3256_3363,W,2011,66,RegularSeason,1,0,1,3256,3363,69,34,35,103,A,0,0,1,1,0,0,W10,10,W,,,,26,65,8,26,9,16,17,30,16,16,10,4,14,12,44,2,10,8,16,6,25,8,25,11,2,15
W_2011_66_3258_3388,W,2011,66,RegularSeason,1,0,1,3258,3388,65,53,12,118,A,0,0,1,1,0,0,,,,,,,22,52,8,26,13,15,11,14,11,12,12,4,18,22,50,4,13,5,12,20,20,8,22,2,4,17
W_2011_66_3261_3376,W,2011,66,RegularSeason,1,0,1,3376,3261,63,61,2,124,H,0,1,0,0,1,0,,,,,,,21,51,8,17,13,17,9,18,13,13,6,2,21,22,51,3,10,14,22,13,23,16,16,5,1,18
W_2011_66_3267_3272,W,2011,66,RegularSeason,1,0,1,3272,3267,74,54,20,128,H,0,1,0,0,1,0,,,,,,,30,65,8,16,6,17,9,26,22,11,14,5,16,20,54,6,13,8,12,11,29,10,27,2,3,11
W_2011_66_3274_3438,W,2011,66,RegularSeason,1,0,1,3274,3438,82,73,9,155,A,0,0,1,1,0,0,Y03,3,Y,,,,29,65,4,21,20,22,17,21,11,16,13,3,19,30,64,2,12,11,17,17,21,10,20,9,3,17
W_2011_66_3276_3345,W,2011,66,RegularSeason,1,0,1,3345,3276,65,64,1,129,H,0,1,0,0,1,0,Z09,9,Z,,,,24,65,7,22,10,12,21,19,16,9,3,3,13,25,57,9,22,5,6,10,18,18,9,3,6,12
W_2011_66_3277_3458,W,2011,66,RegularSeason,1,0,1,3277,3458,62,43,19,105,H,0,1,0,0,1,0,W04,4,W,,,,25,52,5,16,7,12,12,33,13,18,7,7,14,15,46,2,11,11,20,4,17,8,10,9,1,17
W_2011_66_3280_3435,W,2011,66,RegularSeason,1,0,1,3435,3280,65,44,21,109,H,0,1,0,0,1,0,X10,10,X,,,,20,58,5,20,20,29,19,27,13,15,4,4,17,16,58,4,20,8,13,19,25,6,21,6,3,21
W_2011_66_3283_3320,W,2011,66,RegularSeason,1,0,1,3320,3283,80,69,11,149,H,0,1,0,0,1,0,W13,13,W,,,,23,53,9,19,25,29,9,19,16,12,6,3,12,26,62,6,21,11,12,17,23,8,17,7,7,23
W_2011_66_3285_3294,W,2011,66,RegularSeason,1,0,1,3294,3285,65,56,9,121,A,0,0,1,1,0,0,,,,X14,14,X,21,43,3,9,20,32,10,25,16,19,7,1,23,16,46,1,7,23,27,7,21,4,18,8,4,24
W_2011_66_3287_3399,W,2011,66,RegularSeason,1,0,1,3287,3399,78,53,25,131,H,0,1,0,0,1,0,,,,,,,26,54,7,18,19,25,9,25,13,18,13,2,20,18,49,1,7,16,25,9,24,7,24,4,2,22
W_2011_66_3293_3398,W,2011,66,RegularSeason,1,0,1,3398,3293,60,57,3,117,A,0,0,1,1,0,0,,,,,,,23,57,1,9,13,18,11,29,9,14,6,1,11,22,67,7,29,6,9,16,27,14,13,5,3,15
W_2011_66_3321_3336,W,2011,66,RegularSeason,1,0,1,3336,3321,80,68,12,148,A,0,0,1,1,0,0,Z06,6,Z,,,,28,55,7,11,17,23,10,33,14,27,14,5,21,20,58,7,21,21,31,12,20,16,22,13,3,20
W_2011_66_3332_3450,W,2011,66,RegularSeason,1,0,1,3332,3450,77,72,5,149,H,0,1,0,0,1,0,,,,,,,24,71,9,26,20,30,19,30,15,20,11,4,14,27,73,10,35,8,13,17,32,20,21,11,3,23
W_2011_66_3333_3449,W,2011,66,RegularSeason,1,0,1,3449,3333,55,52,3,107,A,0,0,1,1,0,0,,,,,,,21,49,6,9,7,11,11,25,16,23,6,1,13,20,50,7,28,5,11,9,18,12,22,10,7,14
W_2011_66_3337_3360,W,2011,66,RegularSeason,1,0,1,3337,3360,69,52,17,121,A,0,0,1,1,0,0,,,,,,,25,70,6,16,13,19,22,24,10,12,16,1,15,21,51,3,6,7,11,12,24,10,21,3,5,19
W_2011_66_3341_3380,W,2011,66,RegularSeason,1,0,1,3380,3341,46,43,3,89,H,0,1,0,0,1,0,,,,W16,16,W,14,61,4,18,14,17,22,22,7,9,7,2,14,15,42,2,10,11,14,6,27,10,13,5,2,11
W_2011_66_3349_3416,W,2011,66,RegularSeason,1,0,1,3416,3349,81,68,13,149,A,0,0,1,1,0,0,Y13,13,Y,,,,27,62,3,8,24,37,13,29,14,11,16,2,17,25,62,8,26,10,18,13,28,20,20,5,4,23
W_2011_66_3364_3413,W,2011,66,RegularSeason,1,0,1,3413,3364,63,55,8,118,A,0,0,1,1,0,0,X16,16,X,,,,20,53,8,21,15,21,11,15,10,8,7,3,15,22,51,5,19,6,7,15,27,12,23,5,8,16
W_2011_66_3374_3408,W,2011,66,RegularSeason,1,0,1,3408,3374,62,58,4,120,H,0,1,0,0,1,0,,,,,,,26,64,3,10,7,12,18,25,16,16,13,6,13,21,56,4,15,12,13,10,23,9,18,9,5,15
W_2011_66_3379_3412,W,2011,66,RegularSeason,1,0,1,3379,3412,46,43,3,89,H,0,1,0,0,1,0,,,,,,,15,56,2,11,14,24,19,26,12,18,9,3,14,16,48,5,18,6,11,8,25,4,20,8,4,22
W_2011_66_3423_3433,W,2011,66,RegularSeason,1,0,1,3433,3423,70,58,12,128,H,0,1,0,0,1,0,,,,,,,26,63,2,9,16,22,17,23,10,18,13,0,16,21,45,5,8,11,19,6,25,14,26,9,5,20
W_2011_66_3453_3464,W,2011,66,RegularSeason,1,0,1,3453,3464,71,57,14,128,A,0,0,1,1,0,0,W05,5,W,,,,29,61,7,28,6,8,13,19,25,25,15,1,18,22,44,4,11,9,9,3,20,10,32,13,2,15
W_2011_67_3119_3159,W,2011,67,RegularSeason,1,0,1,3119,3159,54,40,14,94,A,0,0,1,1,0,0,,,,,,,19,51,4,21,12,18,16,28,9,18,7,0,10,15,46,2,6,8,12,4,18,12,15,9,2,13
W_2011_67_3150_3396,W,2011,67,RegularSeason,1,0,1,3396,3150,60,57,3,117,A,0,0,1,1,0,0,Y10,10,Y,,,,21,58,5,15,13,21,13,25,11,8,13,5,14,21,59,8,18,7,15,20,29,14,18,2,3,19
W_2011_67_3192_3357,W,2011,67,RegularSeason,1,0,1,3357,3192,65,39,26,104,A,0,0,1,1,0,0,,,,,,,25,59,4,13,11,17,15,28,21,18,11,1,19,12,50,4,12,11,20,16,23,5,23,10,5,19
W_2011_67_3284_3346,W,2011,67,RegularSeason,1,0,1,3346,3284,60,57,3,117,A,0,0,1,1,0,0,,,,,,,20,52,1,8,19,28,9,22,10,12,11,3,22,17,59,6,26,17,26,26,29,9,22,3,2,22
W_2011_68_3102_3140,W,2011,68,RegularSeason,1,0,1,3140,3102,88,60,28,148,A,0,0,1,1,0,0,,,,,,,35,59,10,17,8,11,12,21,30,21,10,3,22,19,53,4,10,18,26,19,14,13,24,12,1,15
W_2011_68_3103_3325,W,2011,68,RegularSeason,1,0,1,3103,3325,54,45,9,99,H,0,1,0,0,1,0,,,,,,,23,59,4,15,4,7,8,22,13,12,5,3,12,16,49,6,25,7,14,13,28,12,22,6,1,15
W_2011_68_3105_3290,W,2011,68,RegularSeason,1,0,1,3105,3290,60,49,11,109,A,0,0,1,1,0,0,,,,,,,25,50,0,7,10,16,13,33,10,22,10,4,16,16,58,3,14,14,23,13,16,10,16,8,3,17
W_2011_68_3106_3115,W,2011,68,RegularSeason,1,0,1,3106,3115,67,64,3,131,A,0,0,1,1,0,1,,,,,,,24,51,2,9,17,22,8,37,20,26,8,2,30,16,58,2,11,30,46,17,21,10,17,13,2,22
W_2011_68_3107_3216,W,2011,68,RegularSeason,1,0,1,3107,3216,46,43,3,89,A,0,0,1,1,0,0,,,,Z16,16,Z,18,52,5,14,5,10,11,23,7,17,10,1,13,17,54,5,20,4,9,17,24,10,20,6,6,14
W_2011_68_3108_3238,W,2011,68,RegularSeason,1,0,1,3238,3108,69,60,9,129,H,0,1,0,0,1,0,,,,,,,23,52,5,15,18,29,15,31,12,22,5,4,14,23,71,5,17,9,16,21,18,8,15,11,1,20
W_2011_68_3110_3250,W,2011,68,RegularSeason,1,0,1,3110,3250,64,51,13,115,A,0,0,1,1,0,0,,,,,,,23,49,6,12,12,16,7,36,16,19,8,6,17,16,56,8,24,11,19,11,22,11,17,6,0,16
W_2011_68_3111_3459,W,2011,68,RegularSeason,1,0,1,3111,3459,81,60,21,141,A,0,0,1,1,0,0,,,,,,,34,74,4,9,9,14,15,32,16,26,23,3,21,21,62,5,17,13,17,9,28,11,32,9,3,15
W_2011_68_3112_3143,W,2011,68,RegularSeason,1,0,1,3143,3112,80,60,20,140,H,0,1,0,0,1,0,,,,,,,31,64,8,12,10,16,18,37,18,21,3,4,13,25,73,3,16,7,9,12,16,13,8,7,1,14
W_2011_68_3113_3390,W,2011,68,RegularSeason,1,0,1,3390,3113,82,35,47,117,H,0,1,0,0,1,0,X01,1,X,Y07,7,Y,35,54,4,5,8,14,8,32,17,15,10,2,11,13,57,4,17,5,8,14,14,4,21,6,0,14
W_2011_68_3114_3407,W,2011,68,RegularSeason,1,0,1,3114,3407,83,48,35,131,H,0,1,0,0,1,0,W12,12,W,,,,37,65,6,16,3,6,7,25,30,9,6,4,14,18,55,5,15,7,8,12,23,9,21,3,3,7
W_2011_68_3117_3194,W,2011,68,RegularSeason,1,0,1,3194,3117,56,52,4,108,H,0,1,0,0,1,0,,,,,,,21,61,6,18,8,14,16,24,9,14,10,0,11,21,53,2,11,8,12,12,28,9,19,7,4,13
W_2011_68_3122_3293,W,2011,68,RegularSeason,1,0,1,3122,3293,71,55,16,126,A,0,0,1,1,0,0,,,,,,,22,58,5,19,22,29,13,32,9,19,10,4,22,15,57,4,11,21,29,13,24,7,19,13,1,17
W_2011_68_3123_3185,W,2011,68,RegularSeason,1,0,1,3185,3123,70,62,8,132,H,0,1,0,0,1,0,,,,,,,28,59,1,6,13,23,11,27,17,17,18,8,10,24,65,8,23,6,9,16,24,18,27,7,3,18
W_2011_68_3124_3235,W,2011,68,RegularSeason,1,0,1,3124,3235,70,58,12,128,H,0,1,0,0,1,0,W01,1,W,Z07,7,Z,24,49,4,10,18,22,6,24,12,12,7,5,18,21,53,7,20,9,11,9,22,12,14,1,3,15
W_2011_68_3125_3316,W,2011,68,RegularSeason,1,0,1,3125,3316,65,48,17,113,H,0,1,0,0,1,0,,,,,,,20,52,8,22,17,22,11,21,16,6,5,4,12,17,49,4,13,10,18,14,25,7,15,1,1,18
W_2011_68_3126_3313,W,2011,68,RegularSeason,1,0,1,3126,3313,52,50,2,102,A,0,0,1,1,0,0,,,,,,,20,49,3,5,9,14,11,25,10,22,10,5,15,21,55,2,11,6,7,8,22,10,18,14,2,16
W_2011_68_3129_3305,W,2011,68,RegularSeason,1,0,1,3305,3129,68,51,17,119,H,0,1,0,0,1,0,,,,,,,22,60,4,19,20,27,18,27,13,20,10,3,18,17,52,3,13,14,22,10,24,7,22,10,4,22
W_2011_68_3132_3275,W,2011,68,RegularSeason,1,0,1,3132,3275,90,52,38,142,H,0,1,0,0,1,0,Y12,12,Y,,,,29,57,13,29,19,26,13,19,22,14,8,3,18,17,43,3,8,15,19,8,17,10,24,7,4,26
W_2011_68_3133_3283,W,2011,68,RegularSeason,1,0,1,3283,3133,73,58,15,131,N,1,0,0,0,0,0,,,,,,,25,61,9,24,14,19,14,31,15,17,12,5,17,18,61,6,20,16,19,14,26,14,17,8,7,16
W_2011_68_3136_3383,W,2011,68,RegularSeason,1,0,1,3136,3383,59,48,11,107,H,0,1,0,0,1,0,,,,,,,23,50,4,9,9,13,12,23,16,27,13,4,17,16,49,7,22,9,17,14,16,12,28,10,0,16
W_2011_68_3138_3245,W,2011,68,RegularSeason,1,0,1,3245,3138,72,63,9,135,A,0,0,1,1,0,0,,,,,,,26,64,7,15,13,16,14,27,17,15,13,4,13,24,62,10,26,5,9,13,25,16,18,9,8,15
W_2011_68_3139_3178,W,2011,68,RegularSeason,1,0,1,3139,3178,72,66,6,138,A,0,0,1,1,0,0,,,,,,,23,51,10,21,16,23,15,28,10,23,3,2,22,21,50,6,22,18,28,4,15,8,10,10,1,19
W_2011_68_3141_3296,W,2011,68,RegularSeason,1,0,1,3141,3296,67,61,6,128,H,0,1,0,0,1,0,,,,,,,23,59,4,20,17,24,11,23,10,13,11,3,18,22,56,4,13,13,20,14,29,9,23,3,0,19
W_2011_68_3142_3413,W,2011,68,RegularSeason,1,0,1,3142,3413,74,65,9,139,H,0,1,0,0,1,0,,,,X16,16,X,28,51,10,24,8,11,3,29,22,9,5,2,14,24,62,7,30,10,15,12,23,15,10,4,1,16
W_2011_68_3144_3244,W,2011,68,RegularSeason,1,0,1,3144,3244,68,58,10,126,H,0,1,0,0,1,0,,,,,,,26,51,3,12,13,26,11,26,20,26,15,2,13,27,64,0,9,4,10,14,21,13,26,13,4,22
W_2011_68_3145_3259,W,2011,68,RegularSeason,1,0,1,3259,3145,57,49,8,106,H,0,1,0,0,1,0,,,,,,,19,50,4,17,15,26,7,17,12,7,10,4,12,17,48,6,20,9,11,14,32,11,25,2,1,20
W_2011_68_3146_3249,W,2011,68,RegularSeason,1,0,1,3249,3146,77,67,10,144,H,0,1,0,0,1,0,,,,,,,25,57,8,19,19,21,13,20,14,11,9,3,18,23,62,8,31,13,19,22,20,7,17,5,2,21
W_2011_68_3147_3295,W,2011,68,RegularSeason,1,0,1,3295,3147,94,55,39,149,H,0,1,0,0,1,0,,,,,,,37,68,5,18,15,25,19,32,19,11,11,5,17,18,56,7,12,12,19,10,18,11,17,6,4,20
W_2011_68_3148_3254,W,2011,68,RegularSeason,1,0,1,3254,3148,63,51,12,114,A,0,0,1,1,0,0,,,,,,,18,44,3,10,24,32,8,27,10,17,12,1,19,19,57,7,19,6,12,17,23,11,25,7,2,23
W_2011_68_3149_3457,W,2011,68,RegularSeason,1,0,1,3457,3149,75,53,22,128,H,0,1,0,0,1,0,,,,,,,30,54,4,14,11,16,7,24,20,17,9,4,21,16,48,5,20,16,23,12,19,6,21,7,1,15
W_2011_68_3151_3422,W,2011,68,RegularSeason,1,0,1,3151,3422,72,63,9,135,H,0,1,0,0,1,0,,,,,,,26,59,11,23,9,12,9,33,18,10,3,3,8,27,69,5,17,4,9,13,25,12,7,4,2,12
W_2011_68_3152_3430,W,2011,68,RegularSeason,1,0,1,3152,3430,79,46,33,125,H,0,1,0,0,1,0,,,,,,,32,66,7,15,8,13,19,20,22,15,19,6,15,17,47,6,15,6,8,11,16,7,28,8,1,13
W_2011_68_3153_3452,W,2011,68,RegularSeason,1,0,1,3452,3153,72,44,28,116,H,0,1,0,0,1,0,W09,9,W,,,,25,55,5,14,17,22,14,28,13,17,11,17,19,12,61,5,11,15,21,26,20,4,22,8,5,20
W_2011_68_3156_3453,W,2011,68,RegularSeason,1,0,1,3453,3156,63,55,8,118,A,0,0,1,1,0,0,W05,5,W,,,,22,56,5,22,14,17,12,23,15,19,14,1,19,19,50,2,11,15,19,10,24,10,24,3,2,16
W_2011_68_3158_3441,W,2011,68,RegularSeason,1,0,1,3441,3158,60,56,4,116,H,0,1,0,0,1,1,,,,,,,20,64,2,18,18,33,21,32,9,18,6,5,19,19,60,5,13,13,20,13,28,5,18,9,2,25
W_2011_68_3160_3401,W,2011,68,RegularSeason,1,0,1,3401,3160,85,57,28,142,H,0,1,0,0,1,0,W02,2,W,,,,29,64,3,13,24,32,14,21,16,7,11,6,13,21,49,8,20,7,11,9,25,10,27,4,6,23
W_2011_68_3163_3323,W,2011,68,RegularSeason,1,0,1,3163,3323,79,76,3,155,A,0,0,1,1,0,0,Z01,1,Z,Y02,2,Y,24,57,5,17,26,27,14,29,17,20,8,4,18,27,75,2,11,20,25,23,20,17,14,7,7,18
W_2011_68_3164_3214,W,2011,68,RegularSeason,1,0,1,3214,3164,76,56,20,132,A,0,0,1,1,0,0,X13,13,X,,,,26,55,7,13,17,24,12,25,12,22,17,2,17,22,54,3,9,9,19,13,21,12,28,16,4,22
W_2011_68_3166_3356,W,2011,68,RegularSeason,1,0,1,3166,3356,68,51,17,119,A,0,0,1,1,0,0,,,,,,,27,62,4,18,10,16,17,26,12,13,10,4,16,18,49,7,25,8,13,8,22,15,20,6,3,16
W_2011_68_3168_3415,W,2011,68,RegularSeason,1,0,1,3415,3168,73,61,12,134,A,0,0,1,1,0,0,,,,,,,31,65,5,16,6,6,19,15,21,16,8,5,14,23,50,7,15,8,10,13,15,12,24,3,1,15
W_2011_68_3170_3285,W,2011,68,RegularSeason,1,0,1,3285,3170,78,35,43,113,H,0,1,0,0,1,0,X14,14,X,,,,35,79,5,20,3,6,21,29,22,12,17,6,9,14,58,4,25,3,6,16,25,9,29,6,2,8
W_2011_68_3172_3204,W,2011,68,RegularSeason,1,0,1,3204,3172,55,42,13,97,H,0,1,0,0,1,0,,,,,,,20,48,11,19,4,5,5,23,19,19,12,1,13,13,47,3,13,13,13,9,21,10,20,14,2,9
W_2011_68_3175_3300,W,2011,68,RegularSeason,1,0,1,3175,3300,69,48,21,117,A,0,0,1,1,0,0,,,,,,,27,73,6,16,9,17,23,25,11,21,17,5,21,16,52,1,4,15,30,19,26,13,30,9,4,14
W_2011_68_3176_3419,W,2011,68,RegularSeason,1,0,1,3176,3419,55,54,1,109,A,0,0,1,1,0,0,,,,,,,23,48,7,17,2,6,5,22,15,23,9,5,14,20,62,3,18,11,15,21,21,8,20,5,0,14
W_2011_68_3177_3385,W,2011,68,RegularSeason,1,0,1,3177,3385,69,54,15,123,A,0,0,1,1,0,0,Z03,3,Z,X09,9,X,27,67,7,28,8,10,19,29,15,14,8,3,20,21,53,2,8,10,22,12,22,9,14,9,1,13
W_2011_68_3182_3382,W,2011,68,RegularSeason,1,0,1,3182,3382,60,54,6,114,H,0,1,0,0,1,0,,,,,,,23,52,5,14,9,11,13,26,12,22,6,3,13,22,52,3,20,7,13,6,18,8,14,9,1,15
W_2011_68_3183_3369,W,2011,68,RegularSeason,1,0,1,3183,3369,68,43,25,111,A,0,0,1,1,0,0,,,,,,,21,54,5,17,21,26,14,25,15,17,12,0,16,14,46,3,17,12,13,8,20,7,22,6,3,22
W_2011_68_3184_3399,W,2011,68,RegularSeason,1,0,1,3399,3184,78,69,9,147,A,0,0,1,1,0,0,,,,,,,28,57,8,17,14,21,12,30,10,19,6,1,24,21,58,6,17,21,30,12,20,13,15,11,2,21
W_2011_68_3186_3340,W,2011,68,RegularSeason,1,0,1,3186,3340,70,62,8,132,H,0,1,0,0,1,0,,,,,,,22,56,3,15,23,31,12,29,10,20,6,2,22,17,59,7,17,21,26,13,26,9,17,9,1,27
W_2011_68_3189_3359,W,2011,68,RegularSeason,1,0,1,3189,3359,47,42,5,89,A,0,0,1,1,0,0,,,,W14,14,W,21,51,2,12,3,10,6,28,6,12,8,5,11,18,54,5,29,1,3,10,31,11,14,7,2,12
W_2011_68_3190_3195,W,2011,68,RegularSeason,1,0,1,3195,3190,77,70,7,147,A,0,0,1,1,0,0,,,,,,,25,57,12,24,15,17,5,30,17,20,6,1,21,22,59,8,19,18,24,11,28,9,23,8,2,19
W_2011_68_3193_3233,W,2011,68,RegularSeason,1,0,1,3193,3233,64,48,16,112,H,0,1,0,0,1,0,,,,,,,19,52,4,15,22,27,7,39,9,16,4,6,19,15,65,4,10,14,22,16,30,5,15,5,2,23
W_2011_68_3197_3299,W,2011,68,RegularSeason,1,0,1,3299,3197,75,71,4,146,H,0,1,0,0,1,0,,,,,,,26,54,6,14,17,23,10,31,14,27,9,3,19,24,71,6,22,17,25,19,21,14,17,12,3,15
W_2011_68_3198_3375,W,2011,68,RegularSeason,1,0,1,3198,3375,48,43,5,91,H,0,1,0,0,1,0,,,,,,,18,50,5,9,7,12,14,28,10,12,3,3,9,16,57,11,30,0,1,12,21,12,10,4,0,14
W_2011_68_3200_3247,W,2011,68,RegularSeason,1,0,1,3200,3247,69,54,15,123,H,0,1,0,0,1,0,,,,,,,23,52,6,19,17,21,12,25,14,9,4,0,11,17,57,7,24,13,16,15,18,9,12,3,3,15
W_2011_68_3201_3429,W,2011,68,RegularSeason,1,0,1,3201,3429,79,69,10,148,A,0,0,1,1,0,0,X12,12,X,,,,29,64,13,33,8,14,14,18,21,13,14,2,19,25,54,2,9,17,21,13,26,17,19,7,5,15
W_2011_68_3203_3350,W,2011,68,RegularSeason,1,0,1,3350,3203,68,55,13,123,A,0,0,1,1,0,0,,,,,,,23,54,12,27,10,13,11,26,13,15,7,3,10,22,57,6,10,5,6,10,21,11,15,9,2,12
W_2011_68_3205_3347,W,2011,68,RegularSeason,1,0,1,3347,3205,57,50,7,107,H,0,1,0,0,1,0,,,,Y14,14,Y,22,54,1,8,12,16,13,25,11,22,14,1,18,20,57,4,14,6,14,19,22,11,25,14,4,17
W_2011_68_3207_3266,W,2011,68,RegularSeason,1,0,1,3266,3207,75,73,2,148,A,0,0,1,1,0,2,Y08,8,Y,Z05,5,Z,22,62,10,27,21,28,12,30,15,17,4,4,18,28,71,4,24,13,17,16,33,12,13,7,4,24
W_2011_68_3211_3339,W,2011,68,RegularSeason,1,0,1,3211,3339,81,55,26,136,A,0,0,1,1,0,0,X11,11,X,,,,30,65,2,6,19,24,17,27,16,22,15,5,18,18,58,0,8,19,25,16,19,16,23,13,2,18
W_2011_68_3212_3380,W,2011,68,RegularSeason,1,0,1,3212,3380,48,43,5,91,H,0,1,0,0,1,0,,,,,,,14,36,4,9,16,25,7,28,9,19,6,2,17,13,50,4,13,13,21,13,19,8,18,9,2,19
W_2011_68_3218_3256,W,2011,68,RegularSeason,1,0,1,3256,3218,74,69,5,143,A,0,0,1,1,0,1,W10,10,W,,,,23,67,5,19,23,27,15,20,15,14,8,1,20,25,68,5,19,14,22,24,28,14,21,5,9,23
W_2011_68_3219_3421,W,2011,68,RegularSeason,1,0,1,3219,3421,94,75,19,169,A,0,0,1,1,0,0,,,,,,,34,75,10,24,16,20,14,30,21,9,7,11,19,24,64,6,17,21,24,12,30,10,15,5,3,17
W_2011_68_3221_3248,W,2011,68,RegularSeason,1,0,1,3221,3248,72,67,5,139,A,0,0,1,1,0,0,,,,,,,26,62,9,17,11,15,11,23,14,13,7,3,20,24,63,4,17,15,22,20,28,10,20,6,4,15
W_2011_68_3224_3288,W,2011,68,RegularSeason,1,0,1,3288,3224,56,46,10,102,H,0,1,0,0,1,0,,,,,,,19,38,6,14,12,15,7,22,15,17,4,1,9,18,61,2,14,8,10,22,12,11,13,9,1,12
W_2011_68_3227_3260,W,2011,68,RegularSeason,1,0,1,3260,3227,69,58,11,127,H,0,1,0,0,1,0,,,,,,,25,58,6,19,13,16,8,31,20,15,5,5,18,23,66,1,9,11,16,15,28,7,13,9,4,15
W_2011_68_3229_3232,W,2011,68,RegularSeason,1,0,1,3232,3229,74,55,19,129,H,0,1,0,0,1,0,,,,,,,23,47,6,15,22,23,8,33,15,18,8,6,16,20,67,4,13,11,18,19,16,8,10,8,4,20
W_2011_68_3234_3326,W,2011,68,RegularSeason,1,0,1,3234,3326,89,76,13,165,H,0,1,0,0,1,0,X06,6,X,Y04,4,Y,31,63,8,19,19,28,13,24,16,9,6,4,12,27,63,4,22,18,20,13,25,10,12,5,5,22
W_2011_68_3236_3237,W,2011,68,RegularSeason,1,0,1,3236,3237,72,55,17,127,H,0,1,0,0,1,0,,,,,,,28,61,8,25,8,11,13,25,15,16,13,5,11,22,55,4,12,7,9,9,23,13,17,6,2,13
W_2011_68_3239_3252,W,2011,68,RegularSeason,1,0,1,3252,3239,74,69,5,143,H,0,1,0,0,1,0,,,,,,,23,51,8,15,20,25,6,25,12,15,6,2,15,27,70,2,12,13,19,22,24,3,16,7,1,22
W_2011_68_3240_3287,W,2011,68,RegularSeason,1,0,1,3240,3287,81,80,1,161,A,0,0,1,1,0,1,,,,,,,29,66,2,9,21,32,15,34,10,16,4,1,26,26,71,10,31,18,28,15,29,14,14,5,4,26
W_2011_68_3242_3403,W,2011,68,RegularSeason,1,0,1,3403,3242,61,57,4,118,A,0,0,1,1,0,0,X08,8,X,,,,25,64,0,6,11,14,15,28,11,12,9,5,16,23,52,2,11,9,18,7,25,13,14,5,5,15
W_2011_68_3251_3342,W,2011,68,RegularSeason,1,0,1,3251,3342,51,40,11,91,A,0,0,1,1,0,0,,,,,,,17,53,2,9,15,26,23,20,8,10,3,1,17,15,39,3,10,7,13,10,24,8,18,5,1,22
W_2011_68_3253_3414,W,2011,68,RegularSeason,1,0,1,3414,3253,77,59,18,136,H,0,1,0,0,1,0,,,,,,,28,51,11,20,10,15,13,19,18,19,8,4,15,25,52,3,14,6,10,11,14,18,23,2,4,18
W_2011_68_3258_3360,W,2011,68,RegularSeason,1,0,1,3258,3360,70,53,17,123,A,0,0,1,1,0,0,,,,,,,23,55,7,21,17,22,14,24,4,13,10,0,19,18,50,2,12,15,16,8,21,4,17,4,3,19
W_2011_68_3264_3310,W,2011,68,RegularSeason,1,0,1,3264,3310,71,32,39,103,H,0,1,0,0,1,0,,,,,,,28,73,8,23,7,12,24,28,20,12,17,8,10,12,52,4,9,4,10,16,25,10,27,6,3,14
W_2011_68_3265_3389,W,2011,68,RegularSeason,1,0,1,3265,3389,76,34,42,110,H,0,1,0,0,1,0,Z10,10,Z,,,,27,64,6,23,16,23,14,33,13,13,12,2,11,12,51,3,13,7,10,8,28,4,24,6,3,22
W_2011_68_3269_3348,W,2011,68,RegularSeason,1,0,1,3269,3348,75,64,11,139,A,0,0,1,1,0,0,,,,,,,22,55,9,16,22,30,16,22,15,12,3,2,20,19,48,4,14,22,28,9,19,5,14,7,5,21
W_2011_68_3270_3394,W,2011,68,RegularSeason,1,0,1,3270,3394,76,51,25,127,A,0,0,1,1,0,0,W15,15,W,,,,28,66,10,21,10,16,20,25,16,16,13,1,20,18,49,2,12,13,18,8,22,9,19,5,4,17
