GameID,Gender,Season,DayNum,GameType,isRegularSeason,isTourney,HasBoxscore,WTeamID,LTeamID,WScore,LScore,ScoreDiff,TotalScore,WLoc,NeutralSite,WHome,WAway,LHome,LAway,NumOT,WSeed,WSeedNum,WSeedRegion,LSeed,LSeedNum,LSeedRegion,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,_row_order
W_2014_103_3325_3405,W,2014,103,RegularSeason,1,0,1,3405,3325,62,58,4,120,H,0,1,0,0,1,0,,,,,,,19,52,3,10,21,28,11,27,10,17,7,0,16,21,53,8,29,8,16,8,25,12,21,7,2,25,24696
W_2014_103_3330_3431,W,2014,103,RegularSeason,1,0,1,3431,3330,65,55,10,120,A,0,0,1,1,0,0,,,,,,,22,58,5,19,16,21,12,29,17,13,6,3,22,17,60,1,18,20,34,16,23,11,11,8,1,18,24697
W_2014_103_3331_3394,W,2014,103,RegularSeason,1,0,1,3394,3331,61,53,8,114,H,0,1,0,0,1,0,,,,,,,22,61,10,31,7,11,14,23,14,15,4,3,13,22,55,3,13,6,9,12,27,5,20,5,3,14,24698
W_2014_103_3337_3388,W,2014,103,RegularSeason,1,0,1,3388,3337,74,61,13,135,A,0,0,1,1,0,0,,,,,,,23,55,6,20,22,25,12,31,14,13,4,5,11,23,67,5,19,10,11,14,21,15,8,5,2,23,24699
W_2014_103_3339_3360,W,2014,103,RegularSeason,1,0,1,3360,3339,59,52,7,111,H,0,1,0,0,1,0,,,,,,,20,48,4,14,15,25,9,26,13,18,11,7,14,22,53,5,13,3,5,7,23,12,20,9,3,17,24700
W_2014_103_3343_3463,W,2014,103,RegularSeason,1,0,1,3343,3463,96,75,21,171,H,0,1,0,0,1,0,,,,,,,37,62,8,19,14,22,14,32,22,15,6,6,16,27,65,8,20,13,18,9,18,13,11,8,3,22,24701
W_2014_103_3347_3457,W,2014,103,RegularSeason,1,0,1,3457,3347,57,40,17,97,H,0,1,0,0,1,0,W15,15.0,W,,,,25,62,0,7,7,10,18,28,8,12,10,5,12,17,52,2,13,4,5,7,22,11,14,5,0,8,24702
W_2014_103_3348_3433,W,2014,103,RegularSeason,1,0,1,3433,3348,70,44,26,114,A,0,0,1,1,0,0,,,,,,,24,61,7,24,15,22,15,28,15,11,12,4,16,16,49,2,14,10,18,11,25,12,21,5,2,14,24703
W_2014_103_3349_3427,W,2014,103,RegularSeason,1,0,1,3427,3349,63,61,2,124,A,0,0,1,1,0,0,,,,,,,24,64,3,12,12,19,15,26,12,15,9,1,24,19,55,2,12,21,26,12,32,10,15,8,3,21,24704
W_2014_103_3353_3416,W,2014,103,RegularSeason,1,0,1,3353,3416,90,50,40,140,H,0,1,0,0,1,0,,,,,,,39,65,1,4,11,19,9,27,23,6,14,8,15,19,55,2,11,10,17,13,22,10,22,2,3,16,24705
W_2014_103_3355_3442,W,2014,103,RegularSeason,1,0,1,3355,3442,83,79,4,162,H,0,1,0,0,1,0,,,,,,,28,64,7,21,20,26,17,26,17,17,10,5,22,30,58,7,19,12,24,9,21,20,17,11,4,20,24706
W_2014_103_3358_3372,W,2014,103,RegularSeason,1,0,1,3372,3358,58,52,6,110,A,0,0,1,1,0,0,,,,,,,22,52,2,10,12,21,13,21,18,14,8,2,13,21,53,6,16,4,11,15,22,16,19,2,3,19,24707
W_2014_103_3359_3459,W,2014,103,RegularSeason,1,0,1,3359,3459,61,55,6,116,A,0,0,1,1,0,0,,,,,,,21,47,5,13,14,19,5,23,11,21,7,2,21,18,51,4,11,15,21,12,25,7,22,9,2,19,24708
W_2014_103_3362_3365,W,2014,103,RegularSeason,1,0,1,3365,3362,74,73,1,147,A,0,0,1,1,0,0,,,,,,,28,55,7,15,11,12,10,22,11,25,4,6,24,24,54,6,12,19,28,12,17,11,20,12,3,21,24709
W_2014_103_3363_3461,W,2014,103,RegularSeason,1,0,1,3461,3363,103,80,23,183,H,0,1,0,0,1,0,,,,,,,34,67,11,23,24,33,12,39,25,19,9,4,15,31,81,11,39,7,10,14,26,14,15,10,2,24,24710
W_2014_103_3369_3404,W,2014,103,RegularSeason,1,0,1,3404,3369,102,70,32,172,A,0,0,1,1,0,0,X13,13.0,X,,,,32,63,9,21,29,37,14,24,16,16,15,2,19,25,52,6,16,14,17,5,21,15,28,3,2,30,24711
W_2014_103_3375_3443,W,2014,103,RegularSeason,1,0,1,3443,3375,81,55,26,136,H,0,1,0,0,1,0,Z15,15.0,Z,,,,30,61,12,28,9,10,6,26,21,11,13,2,12,20,54,5,20,10,13,9,26,5,20,7,0,13,24712
W_2014_103_3379_3409,W,2014,103,RegularSeason,1,0,1,3379,3409,91,73,18,164,H,0,1,0,0,1,0,,,,,,,35,65,4,13,17,18,14,20,22,10,6,6,20,27,56,8,14,11,20,14,17,19,17,2,2,18,24713
W_2014_103_3381_3451,W,2014,103,RegularSeason,1,0,1,3381,3451,80,64,16,144,A,0,0,1,1,0,0,,,,,,,23,50,8,16,26,29,7,25,16,17,7,5,26,18,56,3,7,25,36,20,21,6,20,7,5,23,24714
W_2014_103_3383_3447,W,2014,103,RegularSeason,1,0,1,3447,3383,62,53,9,115,H,0,1,0,0,1,0,,,,,,,24,56,5,22,9,16,7,32,9,11,5,9,15,19,64,4,23,11,13,15,31,10,11,4,2,19,24715
W_2014_103_3385_3437,W,2014,103,RegularSeason,1,0,1,3385,3437,69,56,13,125,H,0,1,0,0,1,0,Y08,8.0,Y,,,,25,64,5,9,14,21,20,34,12,11,5,3,12,22,60,5,25,7,11,7,24,10,7,5,4,17,24716
W_2014_103_3402_3426,W,2014,103,RegularSeason,1,0,1,3402,3426,54,49,5,103,N,1,0,0,0,0,0,,,,,,,15,43,5,16,19,35,11,26,8,14,8,1,18,17,54,5,16,10,15,15,23,8,16,5,2,27,24717
W_2014_103_3414_3415,W,2014,103,RegularSeason,1,0,1,3415,3414,87,75,12,162,H,0,1,0,0,1,0,,,,,,,35,65,11,18,6,9,11,22,22,13,10,5,18,25,63,6,18,19,22,16,21,15,15,6,0,15,24718
W_2014_103_3420_3436,W,2014,103,RegularSeason,1,0,1,3420,3436,77,62,15,139,H,0,1,0,0,1,0,,,,,,,23,41,1,3,30,36,3,32,16,19,8,5,16,22,70,11,33,7,10,18,19,17,15,7,2,30,24719
W_2014_103_3424_3429,W,2014,103,RegularSeason,1,0,1,3424,3429,82,80,2,162,H,0,1,0,0,1,0,,,,,,,27,54,7,15,21,25,14,27,22,24,6,9,21,27,65,8,18,18,22,13,16,17,14,11,3,21,24720
W_2014_103_3434_3464,W,2014,103,RegularSeason,1,0,1,3464,3434,84,56,28,140,H,0,1,0,0,1,0,,,,,,,27,49,13,24,17,19,6,28,21,14,8,3,11,25,66,5,17,1,1,13,16,13,14,6,0,17,24721
W_2014_103_3453_3454,W,2014,103,RegularSeason,1,0,1,3453,3454,81,69,12,150,A,0,0,1,1,0,0,,,,,,,27,62,10,27,17,23,12,25,22,10,8,3,17,23,56,12,29,11,19,12,25,13,17,4,1,20,24722
W_2014_104_3104_3401,W,2014,104,RegularSeason,1,0,1,3401,3104,71,46,25,117,N,1,0,0,0,0,0,W03,3.0,W,,,,32,60,0,1,7,12,11,31,17,14,7,6,21,16,56,1,13,13,22,15,21,8,17,5,1,18,24723
W_2014_104_3107_3263,W,2014,104,RegularSeason,1,0,1,3107,3263,58,56,2,114,N,1,0,0,0,0,0,Y15,15.0,Y,,,,21,54,2,4,14,21,15,26,8,16,7,2,14,22,61,7,23,5,5,13,23,16,15,10,3,18,24724
W_2014_104_3112_3390,W,2014,104,RegularSeason,1,0,1,3390,3112,74,48,26,122,H,0,1,0,0,1,0,X02,2.0,X,,,,28,58,13,24,5,8,12,30,21,15,4,3,19,17,54,0,5,14,19,9,19,8,9,11,1,12,24725
W_2014_104_3113_3143,W,2014,104,RegularSeason,1,0,1,3143,3113,74,63,11,137,H,0,1,0,0,1,0,Z07,7.0,Z,Z09,9.0,Z,28,64,3,5,15,27,16,33,9,16,7,5,17,25,67,2,9,11,16,12,26,9,14,13,0,24,24726
W_2014_104_3120_3281,W,2014,104,RegularSeason,1,0,1,3281,3120,68,58,10,126,N,1,0,0,0,0,0,,,,,,,22,54,12,26,12,15,12,35,17,27,5,0,18,22,66,3,18,11,15,12,19,13,13,18,7,19,24727
W_2014_104_3124_3400,W,2014,104,RegularSeason,1,0,1,3124,3400,72,56,16,128,A,0,0,1,1,0,0,Z02,2.0,Z,Y05,5.0,Y,26,64,4,14,16,25,12,28,11,15,10,2,19,20,52,3,13,13,26,12,30,11,26,5,4,23,24728
W_2014_104_3130_3393,W,2014,104,RegularSeason,1,0,1,3393,3130,71,47,24,118,A,0,0,1,1,0,0,Z06,6.0,Z,,,,27,58,13,29,4,6,9,19,17,6,11,3,8,18,39,8,18,3,6,3,22,14,18,4,3,7,24729
W_2014_104_3155_3338,W,2014,104,RegularSeason,1,0,1,3338,3155,56,43,13,99,H,0,1,0,0,1,0,,,,,,,14,43,9,18,19,24,9,21,11,9,9,4,15,17,52,1,4,8,12,17,22,8,14,5,6,17,24730
W_2014_104_3158_3220,W,2014,104,RegularSeason,1,0,1,3158,3220,87,74,13,161,H,0,1,0,0,1,0,,,,,,,28,72,4,13,27,37,20,24,11,10,12,4,19,23,61,8,22,20,24,15,32,12,23,7,1,28,24731
W_2014_104_3160_3450,W,2014,104,RegularSeason,1,0,1,3450,3160,80,77,3,157,A,0,0,1,1,0,0,,,,,,,27,62,7,19,19,26,14,29,16,17,8,3,26,27,61,3,10,20,32,14,26,10,16,7,4,23,24732
W_2014_104_3163_3378,W,2014,104,RegularSeason,1,0,1,3163,3378,63,38,25,101,A,0,0,1,1,0,0,W01,1.0,W,,,,22,47,6,14,13,15,6,31,18,14,4,7,8,15,57,5,18,3,4,12,20,10,18,6,1,16,24733
W_2014_104_3174_3406,W,2014,104,RegularSeason,1,0,1,3174,3406,52,43,9,95,H,0,1,0,0,1,0,,,,,,,22,61,4,12,4,6,13,28,13,13,7,2,8,18,63,2,17,5,8,18,27,3,13,6,4,12,24734
W_2014_104_3179_3283,W,2014,104,RegularSeason,1,0,1,3179,3283,79,69,10,148,H,0,1,0,0,1,0,,,,,,,29,58,10,27,11,20,9,28,15,11,6,1,17,25,61,5,18,14,20,12,26,9,14,2,3,21,24735
W_2014_104_3180_3241,W,2014,104,RegularSeason,1,0,1,3241,3180,69,58,11,127,A,0,0,1,1,0,0,W11,11.0,W,,,,25,46,8,15,11,20,9,29,16,17,4,2,17,23,55,6,22,6,11,7,19,17,12,5,1,19,24736
W_2014_104_3191_3232,W,2014,104,RegularSeason,1,0,1,3191,3232,63,56,7,119,A,0,0,1,1,0,0,,,,,,,21,55,9,22,12,21,8,34,12,15,6,0,17,21,67,2,20,12,18,16,31,14,14,4,5,20,24737
W_2014_104_3196_3208,W,2014,104,RegularSeason,1,0,1,3208,3196,67,58,9,125,H,0,1,0,0,1,0,W08,8.0,W,X11,11.0,X,25,60,7,27,10,14,14,25,10,16,3,4,14,23,54,4,12,8,13,9,24,9,18,4,3,19,24738
W_2014_104_3199_3274,W,2014,104,RegularSeason,1,0,1,3274,3199,76,73,3,149,A,0,0,1,1,0,0,,,,X10,10.0,X,28,65,3,10,17,28,17,34,15,12,5,2,25,22,67,6,24,23,30,13,23,10,10,5,1,24,24739
W_2014_104_3216_3306,W,2014,104,RegularSeason,1,0,1,3306,3216,76,71,5,147,H,0,1,0,0,1,1,,,,,,,23,47,9,18,21,28,9,32,15,18,3,3,14,25,69,11,36,10,17,15,18,14,8,14,3,22,24740
W_2014_104_3228_3276,W,2014,104,RegularSeason,1,0,1,3276,3228,70,63,7,133,A,0,0,1,1,0,0,,,,,,,23,53,3,10,21,30,21,27,18,21,4,2,15,24,58,9,24,6,11,8,11,11,12,10,4,25,24741
W_2014_104_3229_3356,W,2014,104,RegularSeason,1,0,1,3229,3356,68,63,5,131,H,0,1,0,0,1,1,,,,,,,23,64,3,15,19,29,13,35,11,18,11,5,16,22,65,5,13,14,18,10,34,7,21,6,3,21,24742
W_2014_104_3231_3304,W,2014,104,RegularSeason,1,0,1,3304,3231,76,61,15,137,H,0,1,0,0,1,0,W04,4.0,W,,,,28,61,8,19,12,14,12,24,16,6,5,6,7,23,54,10,27,5,8,10,23,8,14,4,1,16,24743
W_2014_104_3233_3351,W,2014,104,RegularSeason,1,0,1,3233,3351,73,66,7,139,H,0,1,0,0,1,0,,,,,,,28,55,7,14,10,12,10,25,10,19,7,3,11,28,61,6,13,4,5,8,18,17,14,6,5,14,24744
W_2014_104_3234_3345,W,2014,104,RegularSeason,1,0,1,3345,3234,74,73,1,147,H,0,1,0,0,1,0,Z04,4.0,Z,Y06,6.0,Y,27,58,10,16,10,15,11,24,22,19,7,6,13,28,66,7,16,10,12,13,24,18,14,14,4,18,24745
W_2014_104_3246_3397,W,2014,104,RegularSeason,1,0,1,3246,3397,75,71,4,146,A,0,0,1,1,0,0,Z03,3.0,Z,Y01,1.0,Y,27,63,5,12,16,22,13,22,13,17,13,4,24,25,54,1,5,20,27,11,26,11,22,9,3,19,24746
W_2014_104_3257_3272,W,2014,104,RegularSeason,1,0,1,3257,3272,82,66,16,148,A,0,0,1,1,0,0,Y03,3.0,Y,,,,32,59,8,18,10,15,15,29,21,20,3,6,22,28,69,1,7,9,19,18,14,18,12,8,3,18,24747
W_2014_104_3261_3376,W,2014,104,RegularSeason,1,0,1,3376,3261,73,57,16,130,A,0,0,1,1,0,0,X01,1.0,X,Y07,7.0,Y,23,47,6,14,21,28,6,33,13,12,6,4,12,25,69,5,13,2,4,13,21,8,9,4,5,20,24748
W_2014_104_3270_3309,W,2014,104,RegularSeason,1,0,1,3270,3309,84,54,30,138,A,0,0,1,1,0,0,,,,,,,25,57,7,14,27,33,14,27,11,12,6,1,26,16,49,1,7,21,30,12,20,4,17,4,4,28,24749
W_2014_104_3280_3435,W,2014,104,RegularSeason,1,0,1,3280,3435,64,62,2,126,H,0,1,0,0,1,0,,,,Z08,8.0,Z,22,48,4,13,16,20,2,14,19,18,15,3,26,23,41,4,9,12,19,6,22,16,26,6,1,24,24750
W_2014_104_3284_3346,W,2014,104,RegularSeason,1,0,1,3346,3284,83,50,33,133,H,0,1,0,0,1,0,,,,,,,27,62,12,29,17,25,13,33,20,8,10,4,16,18,63,1,12,13,20,18,26,7,16,4,0,21,24751
W_2014_104_3301_3314,W,2014,104,RegularSeason,1,0,1,3314,3301,89,82,7,171,A,0,0,1,1,0,0,X04,4.0,X,W05,5.0,W,31,56,13,23,14,16,12,18,14,17,8,3,27,26,63,5,25,25,33,25,15,13,13,10,0,20,24752
W_2014_104_3320_3455,W,2014,104,RegularSeason,1,0,1,3320,3455,80,71,9,151,H,0,1,0,0,1,0,,,,X14,14.0,X,20,45,7,18,33,44,8,25,13,13,3,3,21,23,55,5,20,20,28,9,24,7,12,5,5,30,24753
W_2014_104_3328_3329,W,2014,104,RegularSeason,1,0,1,3329,3328,73,57,16,130,H,0,1,0,0,1,0,Z05,5.0,Z,W10,10.0,W,24,59,4,13,21,24,17,31,12,21,11,3,17,20,60,7,21,10,15,11,20,10,19,12,3,21,24754
W_2014_104_3333_3425,W,2014,104,RegularSeason,1,0,1,3333,3425,58,48,10,106,H,0,1,0,0,1,0,X09,9.0,X,Y09,9.0,Y,19,46,6,17,14,26,13,27,7,18,8,6,11,18,53,5,16,7,10,10,21,13,18,10,2,28,24755
W_2014_104_3336_3458,W,2014,104,RegularSeason,1,0,1,3336,3458,78,68,10,146,H,0,1,0,0,1,0,X03,3.0,X,,,,29,65,2,5,18,21,13,23,10,7,7,5,19,25,57,6,19,12,16,12,25,13,15,1,4,18,24756
W_2014_104_3395_3452,W,2014,104,RegularSeason,1,0,1,3452,3395,61,57,4,118,H,0,1,0,0,1,0,Y02,2.0,Y,,,,21,58,4,16,15,22,13,27,12,9,9,5,10,23,59,8,23,3,3,9,27,11,14,2,5,16,24757
W_2014_104_3423_3456,W,2014,104,RegularSeason,1,0,1,3456,3423,97,44,53,141,H,0,1,0,0,1,0,,,,,,,41,67,8,19,7,15,8,28,27,11,17,9,20,14,50,1,2,15,22,13,23,7,29,7,2,11,24758
W_2014_104_3428_3449,W,2014,104,RegularSeason,1,0,1,3449,3428,67,66,1,133,A,0,0,1,1,0,0,,,,,,,20,55,8,23,19,24,10,39,11,12,2,4,10,27,73,9,20,3,5,9,27,17,4,6,4,18,24759
W_2014_104_3438_3439,W,2014,104,RegularSeason,1,0,1,3438,3439,80,64,16,144,H,0,1,0,0,1,0,,,,,,,33,65,5,12,9,16,12,24,17,6,7,2,16,26,55,7,17,5,12,8,24,13,15,3,1,15,24760
W_2014_105_3108_3115,W,2014,105,RegularSeason,1,0,1,3108,3115,57,48,9,105,H,0,1,0,0,1,0,,,,,,,16,48,0,6,25,38,16,22,4,17,6,5,21,14,51,1,8,19,29,15,22,4,18,4,1,28,24761
W_2014_105_3111_3189,W,2014,105,RegularSeason,1,0,1,3111,3189,71,60,11,131,H,0,1,0,0,1,0,,,,,,,28,68,1,7,14,23,21,27,15,16,12,1,19,23,63,5,14,9,15,15,24,11,19,6,6,20,24762
W_2014_105_3122_3183,W,2014,105,RegularSeason,1,0,1,3183,3122,65,63,2,128,A,0,0,1,1,0,0,,,,,,,25,51,6,16,9,15,12,23,18,20,7,4,18,24,58,2,12,13,18,14,17,9,16,11,2,18,24763
W_2014_105_3136_3291,W,2014,105,RegularSeason,1,0,1,3291,3136,84,78,6,162,A,0,0,1,1,0,0,,,,,,,27,54,11,21,19,25,10,31,20,20,7,2,28,25,60,7,15,21,37,12,21,14,13,10,1,22,24764
W_2014_105_3148_3384,W,2014,105,RegularSeason,1,0,1,3384,3148,88,83,5,171,H,0,1,0,0,1,0,,,,,,,29,65,8,26,22,33,12,34,18,16,11,7,28,26,67,5,16,26,35,14,30,14,18,7,2,29,24765
W_2014_105_3149_3219,W,2014,105,RegularSeason,1,0,1,3219,3149,91,90,1,181,A,0,0,1,1,0,1,,,,,,,30,69,8,26,23,36,17,35,14,27,13,5,30,31,64,9,19,19,35,9,30,14,24,13,1,31,24766
W_2014_105_3151_3459,W,2014,105,RegularSeason,1,0,1,3151,3459,64,48,16,112,A,0,0,1,1,0,0,Z11,11.0,Z,,,,23,51,3,12,15,22,6,30,12,9,6,6,16,17,56,4,14,10,13,12,25,5,16,8,2,20,24767
W_2014_105_3173_3387,W,2014,105,RegularSeason,1,0,1,3173,3387,90,74,16,164,A,0,0,1,1,0,0,X06,6.0,X,,,,33,64,6,15,18,19,14,30,17,15,8,6,16,28,70,8,26,10,14,15,18,20,11,6,1,19,24768
W_2014_105_3175_3197,W,2014,105,RegularSeason,1,0,1,3197,3175,95,79,16,174,N,1,0,0,0,0,0,,,,,,,35,80,6,16,19,21,22,27,24,22,14,5,23,29,60,3,7,18,26,9,25,16,25,11,5,18,24769
W_2014_105_3181_3268,W,2014,105,RegularSeason,1,0,1,3181,3268,84,63,21,147,H,0,1,0,0,1,0,W02,2.0,W,Y04,4.0,Y,30,57,8,13,16,21,13,31,12,16,10,6,14,23,71,5,21,12,18,20,17,15,11,11,5,19,24770
W_2014_105_3184_3399,W,2014,105,RegularSeason,1,0,1,3184,3399,74,70,4,144,A,0,0,1,1,0,0,,,,,,,23,53,8,13,20,29,7,26,15,14,7,4,22,22,58,7,15,19,25,12,27,9,17,8,7,24,24771
W_2014_105_3188_3293,W,2014,105,RegularSeason,1,0,1,3188,3293,73,61,12,134,A,0,0,1,1,0,0,,,,,,,28,64,3,13,14,20,17,32,14,14,7,5,19,21,63,7,27,12,20,14,20,11,13,7,5,14,24772
W_2014_105_3192_3447,W,2014,105,RegularSeason,1,0,1,3447,3192,67,48,19,115,H,0,1,0,0,1,0,,,,,,,27,64,7,21,6,14,16,25,13,15,7,15,14,17,75,3,11,11,15,33,26,4,18,8,3,20,24773
W_2014_105_3202_3359,W,2014,105,RegularSeason,1,0,1,3202,3359,51,45,6,96,H,0,1,0,0,1,0,,,,,,,19,49,2,8,11,16,14,23,11,15,7,9,13,18,48,7,16,2,6,11,19,8,17,7,0,15,24774
W_2014_105_3209_3402,W,2014,105,RegularSeason,1,0,1,3209,3402,82,69,13,151,H,0,1,0,0,1,0,,,,,,,30,59,5,9,17,18,15,30,12,20,5,4,21,25,64,7,16,12,22,13,15,10,12,10,3,16,24775
W_2014_105_3210_3323,W,2014,105,RegularSeason,1,0,1,3323,3210,87,72,15,159,H,0,1,0,0,1,0,Z01,1.0,Z,Y10,10.0,Y,32,62,3,11,20,29,12,34,20,15,7,4,15,26,83,9,22,11,16,26,22,10,13,6,1,23,24776
W_2014_105_3212_3341,W,2014,105,RegularSeason,1,0,1,3341,3212,82,75,7,157,H,0,1,0,0,1,2,W16,16.0,W,,,,28,85,3,20,23,38,23,31,11,21,16,9,28,27,80,3,14,18,28,28,44,11,35,10,2,31,24777
W_2014_105_3226_3451,W,2014,105,RegularSeason,1,0,1,3451,3226,84,71,13,155,H,0,1,0,0,1,0,,,,,,,28,60,3,9,25,34,12,15,15,9,15,2,18,28,55,4,19,11,17,15,27,19,25,6,5,23,24778
W_2014_105_3227_3454,W,2014,105,RegularSeason,1,0,1,3227,3454,79,54,25,133,H,0,1,0,0,1,0,,,,,,,28,70,4,13,19,26,19,29,21,15,15,4,13,21,61,5,20,7,9,12,28,11,26,7,1,23,24779
W_2014_105_3238_3411,W,2014,105,RegularSeason,1,0,1,3411,3238,61,54,7,115,H,0,1,0,0,1,0,,,,,,,24,46,2,12,11,19,10,32,16,21,7,6,10,24,71,2,16,4,7,18,16,18,13,11,1,16,24780
W_2014_105_3240_3287,W,2014,105,RegularSeason,1,0,1,3287,3240,45,43,2,88,A,0,0,1,1,0,0,,,,,,,16,47,5,22,8,13,9,31,8,16,3,2,15,14,52,3,17,12,16,11,24,9,9,6,1,14,24781
W_2014_105_3254_3352,W,2014,105,RegularSeason,1,0,1,3352,3254,79,43,36,122,H,0,1,0,0,1,0,Z16,16.0,Z,,,,27,54,7,19,18,22,14,32,17,13,2,6,15,16,50,3,14,8,13,5,16,5,14,9,1,22,24782
W_2014_105_3271_3288,W,2014,105,RegularSeason,1,0,1,3271,3288,91,46,45,137,H,0,1,0,0,1,0,,,,,,,34,59,14,28,9,16,15,31,21,10,3,10,12,17,62,2,18,10,12,16,13,3,10,4,0,16,24783
W_2014_105_3290_3380,W,2014,105,RegularSeason,1,0,1,3380,3290,70,65,5,135,H,0,1,0,0,1,0,,,,,,,22,64,1,14,25,32,16,22,11,16,7,0,19,25,54,2,15,13,23,13,32,14,21,5,5,23,24784
W_2014_105_3299_3354,W,2014,105,RegularSeason,1,0,1,3299,3354,73,49,24,122,A,0,0,1,1,0,0,,,,,,,25,50,7,13,16,20,10,29,14,13,6,3,17,20,55,1,8,8,17,12,18,9,14,4,1,19,24785
W_2014_105_3300_3366,W,2014,105,RegularSeason,1,0,1,3366,3300,60,53,7,113,H,0,1,0,0,1,0,,,,,,,22,57,3,14,13,26,9,22,12,19,15,3,18,20,57,3,14,10,16,17,30,7,33,8,3,20,24786
W_2014_105_3332_3417,W,2014,105,RegularSeason,1,0,1,3417,3332,103,83,20,186,N,1,0,0,0,0,0,,,,,,,41,75,9,15,12,17,15,25,29,13,15,2,16,28,72,12,34,15,19,18,22,15,20,11,6,14,24787
W_2014_105_3357_3383,W,2014,105,RegularSeason,1,0,1,3357,3383,77,53,24,130,H,0,1,0,0,1,0,,,,,,,28,55,12,21,9,11,11,28,13,14,7,3,10,19,55,6,21,9,11,9,17,10,13,6,3,12,24788
W_2014_105_3398_3404,W,2014,105,RegularSeason,1,0,1,3404,3398,104,65,39,169,H,0,1,0,0,1,0,X13,13.0,X,,,,34,64,7,20,29,33,7,21,21,8,21,2,19,25,54,2,12,13,22,13,24,18,30,4,3,21,24789
W_2014_105_3422_3441,W,2014,105,RegularSeason,1,0,1,3441,3422,63,51,12,114,H,0,1,0,0,1,0,,,,,,,25,70,6,15,7,13,21,23,16,12,9,4,17,18,53,1,11,14,24,15,27,10,18,5,5,19,24790
W_2014_106_3166_3462,W,2014,106,RegularSeason,1,0,1,3166,3462,70,61,9,131,A,0,0,1,1,0,0,,,,,,,24,61,14,33,8,8,13,25,17,12,4,3,18,18,43,6,15,19,25,3,23,9,11,7,1,10,24791
W_2014_106_3174_3180,W,2014,106,RegularSeason,1,0,1,3174,3180,55,50,5,105,A,0,0,1,1,0,0,,,,,,,21,47,4,7,9,16,7,30,13,11,7,1,11,17,56,11,28,5,5,9,23,16,11,2,3,17,24792
W_2014_106_3177_3266,W,2014,106,RegularSeason,1,0,1,3266,3177,80,74,6,154,H,0,1,0,0,1,0,,,,W07,7.0,W,26,60,4,18,24,33,18,35,18,21,7,5,19,26,74,10,35,12,22,16,19,18,12,12,3,26,24793
W_2014_106_3182_3386,W,2014,106,RegularSeason,1,0,1,3386,3182,61,59,2,120,H,0,1,0,0,1,0,W09,9.0,W,,,,27,55,2,6,5,9,9,16,19,10,9,0,17,18,48,3,11,20,24,17,21,13,16,4,1,11,24794
W_2014_106_3207_3385,W,2014,106,RegularSeason,1,0,1,3207,3385,60,57,3,117,H,0,1,0,0,1,0,,,,Y08,8.0,Y,24,52,2,7,10,13,12,24,12,23,5,5,18,19,52,4,13,15,23,12,18,10,20,12,6,17,24795
W_2014_106_3324_3460,W,2014,106,RegularSeason,1,0,1,3460,3324,92,78,14,170,A,0,0,1,1,0,0,Z14,14.0,Z,,,,35,67,6,16,16,25,9,25,13,13,13,2,17,27,68,9,24,15,21,18,28,19,23,5,2,22,24796
W_2014_106_3344_3371,W,2014,106,RegularSeason,1,0,1,3371,3344,82,72,10,154,H,0,1,0,0,1,0,,,,,,,29,64,4,13,20,29,11,28,16,12,9,2,23,23,53,4,17,22,32,5,30,12,17,6,2,22,24797
W_2014_107_3103_3296,W,2014,107,RegularSeason,1,0,1,3103,3296,89,75,14,164,H,0,1,0,0,1,0,Z13,13.0,Z,,,,33,67,5,18,18,25,14,23,22,7,5,1,15,30,56,3,9,12,17,6,23,15,11,2,2,23,24798
W_2014_107_3107_3127,W,2014,107,RegularSeason,1,0,1,3107,3127,86,35,51,121,H,0,1,0,0,1,0,Y15,15.0,Y,,,,34,65,3,10,15,18,16,28,18,17,17,2,16,12,45,3,8,8,15,10,17,7,31,5,6,16,24799
W_2014_107_3110_3131,W,2014,107,RegularSeason,1,0,1,3110,3131,69,44,25,113,H,0,1,0,0,1,0,,,,,,,24,58,11,25,10,12,9,33,23,8,7,2,13,17,51,4,22,6,12,6,25,13,11,2,4,13,24800
W_2014_107_3117_3426,W,2014,107,RegularSeason,1,0,1,3117,3426,73,47,26,120,H,0,1,0,0,1,0,,,,,,,27,61,6,20,13,22,15,22,12,12,13,0,13,20,53,2,8,5,8,13,26,10,25,5,1,23,24801
W_2014_107_3119_3159,W,2014,107,RegularSeason,1,0,1,3159,3119,71,60,11,131,H,0,1,0,0,1,0,,,,Y13,13.0,Y,26,53,6,13,13,17,5,37,14,12,3,5,22,20,66,6,22,14,21,13,23,10,7,2,2,18,24802
W_2014_107_3124_3235,W,2014,107,RegularSeason,1,0,1,3124,3235,89,51,38,140,H,0,1,0,0,1,0,Z02,2.0,Z,X07,7.0,X,35,65,9,17,10,18,13,28,28,9,9,2,18,17,50,3,25,14,18,8,22,9,19,4,2,18,24803
W_2014_107_3129_3161,W,2014,107,RegularSeason,1,0,1,3161,3129,71,51,20,122,A,0,0,1,1,0,0,,,,,,,26,65,8,20,11,13,14,23,12,13,16,2,15,19,48,2,14,11,17,10,26,7,25,2,1,14,24804
