GameID,Gender,Season,DayNum,GameType,isRegularSeason,isTourney,HasBoxscore,WTeamID,LTeamID,WScore,LScore,ScoreDiff,TotalScore,WLoc,NeutralSite,WHome,WAway,LHome,LAway,NumOT,WSeed,WSeedNum,WSeedRegion,LSeed,LSeedNum,LSeedRegion,WCoachName,LCoachName,WMasseyMeanRank,WMasseyMedianRank,WMasseyBestRank,WMasseyWorstRank,LMasseyMeanRank,LMasseyMedianRank,LMasseyBestRank,LMasseyWorstRank,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,WCoachStartDayNum,WCoachEndDayNum,LCoachStartDayNum,LCoachEndDayNum,WMasseyDayNum,WMasseySystemCount,WMasseyTop10Count,WMasseyTop25Count,WMassey_BOB,WMassey_COL,WMassey_DOK,WMassey_MAS,WMassey_MOR,WMassey_POM,WMassey_RPI,WMassey_SAG,WMassey_WLK,LMasseyDayNum,LMasseySystemCount,LMasseyTop10Count,LMasseyTop25Count,LMassey_BOB,LMassey_COL,LMassey_DOK,LMassey_MAS,LMassey_MOR,LMassey_POM,LMassey_RPI,LMassey_SAG,LMassey_WLK,_row_order,_is_tournament
M_2006_139_1137_1272,M,2006,139,NCAATourney,0,1,1,1272,1137,72,56,16,128,N,1,0,0,0,0,0,X01,1.0,X,X09,9.0,X,john_calipari,pat_flannery,5.513513513513513,4.0,2.0,16.0,40.54545454545455,41.0,8.0,91.0,23,48,7,16,19,26,7,18,15,9,10,2,20,15,41,2,12,24,29,11,22,8,19,4,0,20,0.0,154.0,0.0,154.0,133.0,37.0,35.0,37.0,5.0,4.0,6.0,,10.0,7.0,4.0,5.0,5.0,133.0,33.0,1.0,10.0,48.0,43.0,42.0,,91.0,42.0,42.0,43.0,41.0,18854,True
M_2006_139_1163_1246,M,2006,139,NCAATourney,0,1,1,1163,1246,87,83,4,170,N,1,0,0,0,0,0,Z01,1.0,Z,Z08,8.0,Z,jim_calhoun,tubby_smith,2.3783783783783785,2.0,1.0,8.0,35.74285714285714,35.0,21.0,56.0,31,62,4,13,21,30,13,22,16,12,7,1,16,29,62,8,24,17,18,11,23,15,14,7,1,21,0.0,154.0,0.0,154.0,133.0,37.0,37.0,37.0,2.0,3.0,3.0,,2.0,2.0,3.0,2.0,2.0,133.0,35.0,0.0,4.0,34.0,35.0,38.0,,23.0,30.0,41.0,34.0,37.0,18855,True
M_2006_139_1206_1314,M,2006,139,NCAATourney,0,1,1,1206,1314,65,60,5,125,N,1,0,0,0,0,0,Z11,11.0,Z,Z03,3.0,Z,jim_larranaga,roy_williams,41.78787878787879,44.0,12.0,77.0,9.486486486486486,10.0,1.0,17.0,23,58,4,16,15,19,11,27,14,8,7,2,8,23,64,10,30,4,4,13,27,16,13,3,10,15,0.0,154.0,0.0,154.0,133.0,33.0,0.0,5.0,49.0,45.0,35.0,,75.0,28.0,26.0,38.0,25.0,133.0,37.0,21.0,37.0,8.0,11.0,8.0,,1.0,10.0,12.0,9.0,8.0,18856,True
M_2006_139_1207_1326,M,2006,139,NCAATourney,0,1,1,1207,1326,70,52,18,122,N,1,0,0,0,0,0,Y07,7.0,Y,Y02,2.0,Y,john_thompson_iii,thad_matta,23.486486486486488,21.0,8.0,59.0,7.216216216216216,6.0,4.0,13.0,27,58,6,14,10,12,12,25,18,8,6,5,10,19,47,5,16,9,9,3,21,10,11,4,4,14,0.0,154.0,0.0,154.0,133.0,37.0,1.0,27.0,24.0,27.0,19.0,,20.0,17.0,36.0,16.0,19.0,133.0,37.0,32.0,37.0,6.0,5.0,10.0,,12.0,9.0,5.0,8.0,6.0,18857,True
M_2006_139_1301_1400,M,2006,139,NCAATourney,0,1,1,1400,1301,75,54,21,129,N,1,0,0,0,0,0,W02,2.0,W,W10,10.0,W,rick_barnes,herb_sendek,6.054054054054054,6.0,2.0,11.0,32.97142857142857,29.0,17.0,71.0,26,56,8,19,15,19,9,29,17,10,8,3,14,22,56,3,22,7,12,6,22,10,13,7,3,17,0.0,154.0,0.0,154.0,133.0,37.0,36.0,37.0,4.0,8.0,2.0,,5.0,6.0,8.0,4.0,4.0,133.0,35.0,0.0,11.0,33.0,36.0,24.0,,28.0,25.0,51.0,24.0,36.0,18858,True
M_2006_139_1322_1452,M,2006,139,NCAATourney,0,1,1,1452,1322,67,54,13,121,N,1,0,0,0,0,0,W06,6.0,W,W14,14.0,W,john_beilein,mike_mcconathy,24.16216216216216,23.0,14.0,48.0,78.12121212121212,79.0,29.0,122.0,18,46,7,22,24,33,8,20,11,14,13,2,15,21,55,6,20,6,11,17,24,13,24,7,3,24,0.0,154.0,0.0,154.0,133.0,37.0,0.0,29.0,23.0,29.0,18.0,,21.0,18.0,38.0,21.0,24.0,133.0,33.0,0.0,0.0,81.0,73.0,100.0,,122.0,74.0,60.0,87.0,85.0,18859,True
M_2006_143_1133_1272,M,2006,143,NCAATourney,0,1,1,1272,1133,80,64,16,144,N,1,0,0,0,0,0,X01,1.0,X,X13,13.0,X,john_calipari,jim_les,5.513513513513513,4.0,2.0,16.0,41.794117647058826,43.5,22.0,51.0,31,60,6,15,12,18,11,30,11,13,10,7,18,20,60,5,16,19,27,14,21,6,17,4,3,18,0.0,154.0,0.0,154.0,133.0,37.0,35.0,37.0,5.0,4.0,6.0,,10.0,7.0,4.0,5.0,5.0,133.0,34.0,0.0,1.0,43.0,46.0,37.0,,47.0,32.0,33.0,37.0,33.0,18860,True
M_2006_143_1181_1261,M,2006,143,NCAATourney,0,1,1,1261,1181,62,54,8,116,N,1,0,0,0,0,0,W04,4.0,W,W01,1.0,W,john_brady,mike_krzyzewski,15.83783783783784,15.0,3.0,34.0,1.4594594594594594,1.0,1.0,5.0,24,61,2,7,12,23,16,29,14,15,7,9,16,18,65,5,26,13,16,17,27,12,16,9,5,18,0.0,154.0,0.0,154.0,133.0,37.0,2.0,35.0,14.0,15.0,13.0,,17.0,13.0,13.0,12.0,12.0,133.0,37.0,37.0,37.0,1.0,1.0,1.0,,3.0,1.0,1.0,1.0,1.0,18861,True
M_2006_143_1211_1417,M,2006,143,NCAATourney,0,1,1,1417,1211,73,71,2,144,N,1,0,0,0,0,0,X02,2.0,X,X03,3.0,X,ben_howland,mark_few,11.594594594594597,12.0,2.0,21.0,17.405405405405407,14.0,5.0,47.0,23,57,6,21,21,30,12,20,12,10,5,4,22,24,51,3,10,20,26,11,26,14,17,3,4,22,0.0,154.0,0.0,154.0,133.0,37.0,15.0,37.0,9.0,7.0,14.0,,7.0,12.0,10.0,13.0,14.0,133.0,37.0,15.0,28.0,16.0,6.0,36.0,,39.0,27.0,9.0,18.0,17.0,18862,True
M_2006_143_1400_1452,M,2006,143,NCAATourney,0,1,1,1400,1452,74,71,3,145,N,1,0,0,0,0,0,W02,2.0,W,W06,6.0,W,rick_barnes,john_beilein,6.054054054054054,6.0,2.0,11.0,24.16216216216216,23.0,14.0,48.0,28,58,4,19,14,20,17,28,19,13,8,1,12,25,55,15,33,6,8,3,13,19,8,3,1,14,0.0,154.0,0.0,154.0,133.0,37.0,36.0,37.0,4.0,8.0,2.0,,5.0,6.0,8.0,4.0,4.0,133.0,37.0,0.0,29.0,23.0,29.0,18.0,,21.0,18.0,38.0,21.0,24.0,18863,True
M_2006_144_1130_1437,M,2006,144,NCAATourney,0,1,1,1437,1130,60,59,1,119,N,1,0,0,0,0,1,Y01,1.0,Y,Y04,4.0,Y,jay_wright,al_skinner,3.5405405405405403,3.0,2.0,8.0,17.243243243243242,17.0,7.0,38.0,21,60,4,19,14,20,15,21,9,11,11,2,21,23,49,5,19,8,17,11,28,18,21,5,6,21,0.0,154.0,0.0,154.0,133.0,37.0,37.0,37.0,3.0,2.0,4.0,,6.0,3.0,2.0,3.0,3.0,133.0,37.0,2.0,35.0,17.0,18.0,16.0,,15.0,19.0,22.0,17.0,18.0,18864,True
M_2006_144_1163_1449,M,2006,144,NCAATourney,0,1,1,1163,1449,98,92,6,190,N,1,0,0,0,0,1,Z01,1.0,Z,Z05,5.0,Z,jim_calhoun,lorenzo_romar,2.3783783783783785,2.0,1.0,8.0,22.18918918918919,20.0,9.0,66.0,27,51,10,19,34,47,10,32,15,26,7,5,20,34,80,6,20,18,23,17,21,9,17,19,3,33,0.0,154.0,0.0,154.0,133.0,37.0,37.0,37.0,2.0,3.0,3.0,,2.0,2.0,3.0,2.0,2.0,133.0,37.0,2.0,27.0,18.0,19.0,17.0,,14.0,20.0,35.0,20.0,23.0,18865,True
M_2006_144_1196_1207,M,2006,144,NCAATourney,0,1,1,1196,1207,57,53,4,110,N,1,0,0,0,0,0,Y03,3.0,Y,Y07,7.0,Y,billy_donovan,john_thompson_iii,10.08108108108108,9.0,5.0,31.0,23.486486486486488,21.0,8.0,59.0,19,45,5,13,14,17,9,22,7,12,4,8,14,21,54,5,21,6,8,13,19,15,12,8,4,16,0.0,154.0,0.0,154.0,133.0,37.0,26.0,36.0,13.0,13.0,9.0,,8.0,5.0,15.0,6.0,7.0,133.0,37.0,1.0,27.0,24.0,27.0,19.0,,20.0,17.0,36.0,16.0,19.0,18866,True
M_2006_144_1206_1455,M,2006,144,NCAATourney,0,1,1,1206,1455,63,55,8,118,N,1,0,0,0,0,0,Z11,11.0,Z,Z07,7.0,Z,jim_larranaga,mark_turgeon,41.78787878787879,44.0,12.0,77.0,33.0,30.5,13.0,55.0,20,44,8,16,15,23,2,30,12,9,5,5,16,20,64,3,24,12,17,17,26,8,9,4,1,21,0.0,154.0,0.0,154.0,133.0,33.0,0.0,5.0,49.0,45.0,35.0,,75.0,28.0,26.0,38.0,25.0,133.0,34.0,0.0,5.0,27.0,22.0,31.0,,54.0,39.0,27.0,32.0,27.0,18867,True
M_2006_145_1261_1400,M,2006,145,NCAATourney,0,1,1,1261,1400,70,60,10,130,N,1,0,0,0,0,1,W04,4.0,W,W02,2.0,W,john_brady,rick_barnes,15.83783783783784,15.0,3.0,34.0,6.054054054054054,6.0,2.0,11.0,28,66,3,18,11,16,9,33,18,10,8,7,13,21,69,10,29,8,11,14,31,14,12,7,7,16,0.0,154.0,0.0,154.0,133.0,37.0,2.0,35.0,14.0,15.0,13.0,,17.0,13.0,13.0,12.0,12.0,133.0,37.0,36.0,37.0,4.0,8.0,2.0,,5.0,6.0,8.0,4.0,4.0,18868,True
M_2006_145_1272_1417,M,2006,145,NCAATourney,0,1,1,1417,1272,50,45,5,95,N,1,0,0,0,0,0,X02,2.0,X,X01,1.0,X,ben_howland,john_calipari,11.594594594594597,12.0,2.0,21.0,5.513513513513513,4.0,2.0,16.0,14,40,2,8,20,39,13,23,7,17,4,2,14,17,54,2,17,9,15,16,25,5,18,8,1,29,0.0,154.0,0.0,154.0,133.0,37.0,15.0,37.0,9.0,7.0,14.0,,7.0,12.0,10.0,13.0,14.0,133.0,37.0,35.0,37.0,5.0,4.0,6.0,,10.0,7.0,4.0,5.0,5.0,18869,True
M_2006_146_1163_1206,M,2006,146,NCAATourney,0,1,1,1206,1163,86,84,2,170,N,1,0,0,0,0,1,Z11,11.0,Z,Z01,1.0,Z,jim_larranaga,jim_calhoun,41.78787878787879,44.0,12.0,77.0,2.3783783783783785,2.0,1.0,8.0,30,60,9,18,17,25,15,22,13,11,6,2,17,31,66,7,22,15,19,14,20,15,9,6,7,20,0.0,154.0,0.0,154.0,133.0,33.0,0.0,5.0,49.0,45.0,35.0,,75.0,28.0,26.0,38.0,25.0,133.0,37.0,37.0,37.0,2.0,3.0,3.0,,2.0,2.0,3.0,2.0,2.0,18870,True
M_2006_146_1196_1437,M,2006,146,NCAATourney,0,1,1,1196,1437,75,62,13,137,N,1,0,0,0,0,0,Y03,3.0,Y,Y01,1.0,Y,billy_donovan,jay_wright,10.08108108108108,9.0,5.0,31.0,3.5405405405405403,3.0,2.0,8.0,22,54,4,17,27,31,19,34,14,16,2,8,22,18,73,4,23,22,27,26,14,8,6,6,6,24,0.0,154.0,0.0,154.0,133.0,37.0,26.0,36.0,13.0,13.0,9.0,,8.0,5.0,15.0,6.0,7.0,133.0,37.0,37.0,37.0,3.0,2.0,4.0,,6.0,3.0,2.0,3.0,3.0,18871,True
M_2006_152_1196_1206,M,2006,152,NCAATourney,0,1,1,1196,1206,73,58,15,131,N,1,0,0,0,0,0,Y03,3.0,Y,Z11,11.0,Z,billy_donovan,jim_larranaga,10.08108108108108,9.0,5.0,31.0,41.78787878787879,44.0,12.0,77.0,23,53,12,25,15,19,16,24,8,15,5,4,12,23,56,2,11,10,14,11,16,6,11,8,2,15,0.0,154.0,0.0,154.0,133.0,37.0,26.0,36.0,13.0,13.0,9.0,,8.0,5.0,15.0,6.0,7.0,133.0,33.0,0.0,5.0,49.0,45.0,35.0,,75.0,28.0,26.0,38.0,25.0,18872,True
M_2006_152_1261_1417,M,2006,152,NCAATourney,0,1,1,1417,1261,59,45,14,104,N,1,0,0,0,0,0,X02,2.0,X,W04,4.0,W,ben_howland,john_brady,11.594594594594597,12.0,2.0,21.0,15.83783783783784,15.0,3.0,34.0,21,51,5,18,12,17,15,27,10,17,10,5,24,16,50,0,6,13,28,14,19,4,15,9,7,18,0.0,154.0,0.0,154.0,133.0,37.0,15.0,37.0,9.0,7.0,14.0,,7.0,12.0,10.0,13.0,14.0,133.0,37.0,2.0,35.0,14.0,15.0,13.0,,17.0,13.0,13.0,12.0,12.0,18873,True
M_2006_154_1196_1417,M,2006,154,NCAATourney,0,1,1,1196,1417,73,57,16,130,N,1,0,0,0,0,0,Y03,3.0,Y,X02,2.0,X,billy_donovan,ben_howland,10.08108108108108,9.0,5.0,31.0,11.594594594594597,12.0,2.0,21.0,26,58,6,19,15,20,9,26,21,6,7,10,13,22,61,3,17,10,14,14,26,11,12,3,1,22,0.0,154.0,0.0,154.0,133.0,37.0,26.0,36.0,13.0,13.0,9.0,,8.0,5.0,15.0,6.0,7.0,133.0,37.0,15.0,37.0,9.0,7.0,14.0,,7.0,12.0,10.0,13.0,14.0,18874,True
M_2007_134_1197_1310,M,2007,134,NCAATourney,0,1,1,1310,1197,77,69,8,146,N,1,0,0,0,0,0,Z16b,16.0,Z,Z16a,16.0,Z,joe_mihalich,mike_gillespie,149.15384615384616,152.0,85.0,187.0,210.73684210526315,212.5,131.0,268.0,24,62,8,27,21,28,17,25,10,11,5,2,17,29,64,4,17,7,18,15,27,13,13,6,3,26,0.0,154.0,0.0,154.0,133.0,39.0,0.0,0.0,165.0,142.0,187.0,,143.0,169.0,136.0,162.0,152.0,133.0,38.0,0.0,0.0,203.0,180.0,253.0,,248.0,256.0,171.0,231.0,204.0,23918,True
M_2007_136_1125_1207,M,2007,136,NCAATourney,0,1,1,1207,1125,80,55,25,135,N,1,0,0,0,0,0,W02,2.0,W,W15,15.0,W,john_thompson_iii,rick_byrd,7.619047619047619,7.0,1.0,16.0,122.5897435897436,126.0,72.0,187.0,29,53,7,16,15,20,12,27,17,12,9,4,16,20,56,6,26,9,17,15,15,10,12,6,1,16,0.0,154.0,0.0,154.0,133.0,42.0,37.0,42.0,7.0,10.0,8.0,,4.0,6.0,9.0,8.0,6.0,133.0,39.0,0.0,0.0,126.0,120.0,133.0,,129.0,132.0,116.0,126.0,105.0,23919,True
M_2007_136_1130_1403,M,2007,136,NCAATourney,0,1,1,1130,1403,84,75,9,159,N,1,0,0,0,0,0,W07,7.0,W,W10,10.0,W,al_skinner,bob_knight,39.475,37.5,28.0,83.0,59.875,57.0,45.0,90.0,30,57,8,20,16,20,11,24,16,8,3,9,10,30,65,7,17,8,9,11,16,11,6,4,0,15,0.0,154.0,0.0,154.0,133.0,40.0,0.0,0.0,39.0,36.0,32.0,,37.0,42.0,32.0,34.0,43.0,133.0,40.0,0.0,0.0,52.0,52.0,66.0,,68.0,68.0,53.0,64.0,65.0,23920,True
M_2007_136_1139_1330,M,2007,136,NCAATourney,0,1,1,1139,1330,57,46,11,103,N,1,0,0,0,0,0,Y05,5.0,Y,Y12,12.0,Y,todd_lickliter,blaine_taylor,32.34146341463415,28.0,13.0,66.0,58.20512820512821,62.0,29.0,82.0,19,46,9,24,10,16,9,26,11,11,6,3,15,18,55,4,20,6,7,12,22,4,11,8,4,21,0.0,154.0,0.0,154.0,133.0,41.0,0.0,12.0,33.0,22.0,23.0,,66.0,27.0,27.0,21.0,36.0,133.0,39.0,0.0,0.0,66.0,54.0,61.0,,67.0,69.0,40.0,68.0,56.0,23921,True
M_2007_136_1140_1462,M,2007,136,NCAATourney,0,1,1,1462,1140,79,77,2,156,N,1,0,0,0,0,0,X09,9.0,X,X08,8.0,X,sean_miller,dave_rose,38.15,36.5,16.0,60.0,32.54761904761905,32.0,14.0,57.0,24,56,8,17,23,29,13,24,12,10,3,4,19,29,67,9,19,10,13,15,21,10,10,2,2,23,0.0,154.0,0.0,154.0,133.0,40.0,0.0,7.0,41.0,33.0,37.0,,22.0,34.0,33.0,41.0,29.0,133.0,42.0,0.0,15.0,38.0,25.0,49.0,,43.0,55.0,18.0,44.0,32.0,23922,True
M_2007_136_1148_1326,M,2007,136,NCAATourney,0,1,1,1326,1148,78,57,21,135,N,1,0,0,0,0,0,X01,1.0,X,X16,16.0,X,thad_matta,howie_dickenman,2.0,1.0,1.0,6.0,162.55263157894737,167.5,100.0,201.0,28,54,11,20,11,18,9,26,14,10,5,2,5,19,53,10,26,9,10,6,21,8,12,4,3,12,0.0,154.0,0.0,154.0,133.0,42.0,42.0,42.0,1.0,1.0,2.0,,6.0,4.0,1.0,2.0,2.0,133.0,38.0,0.0,0.0,178.0,154.0,201.0,,151.0,174.0,147.0,193.0,161.0,23923,True
M_2007_136_1172_1268,M,2007,136,NCAATourney,0,1,1,1268,1172,82,70,12,152,N,1,0,0,0,0,0,Y04,4.0,Y,Y13,13.0,Y,gary_williams,bob_mckillop,14.523809523809524,15.0,8.0,28.0,46.69230769230769,48.0,13.0,74.0,31,68,6,17,14,19,19,35,19,22,8,4,15,24,70,10,37,12,14,13,22,17,17,13,2,17,0.0,154.0,0.0,154.0,133.0,42.0,8.0,41.0,16.0,18.0,12.0,,8.0,11.0,16.0,11.0,12.0,133.0,39.0,0.0,5.0,55.0,38.0,65.0,,69.0,74.0,48.0,55.0,25.0,23924,True
M_2007_136_1181_1433,M,2007,136,NCAATourney,0,1,1,1433,1181,79,77,2,156,N,1,0,0,0,0,0,Z11,11.0,Z,Z06,6.0,Z,anthony_grant,mike_krzyzewski,50.05128205128205,51.0,21.0,78.0,17.975,17.0,8.0,51.0,26,61,9,16,18,24,14,17,14,11,13,1,26,27,58,3,11,20,32,18,24,11,17,5,6,19,0.0,154.0,0.0,154.0,133.0,39.0,0.0,1.0,59.0,39.0,52.0,,74.0,72.0,44.0,58.0,34.0,133.0,40.0,4.0,36.0,12.0,15.0,10.0,,17.0,10.0,15.0,13.0,13.0,23925,True
M_2007_136_1184_1314,M,2007,136,NCAATourney,0,1,1,1314,1184,86,65,21,151,N,1,0,0,0,0,0,W01,1.0,W,W16,16.0,W,roy_williams,jeff_neubauer,2.595238095238096,2.0,1.0,6.0,161.07894736842104,164.0,113.0,202.0,37,57,6,13,6,11,11,27,24,22,7,6,8,28,59,6,22,3,6,6,10,14,16,12,1,13,0.0,154.0,0.0,154.0,133.0,42.0,42.0,42.0,2.0,3.0,1.0,,1.0,1.0,2.0,1.0,1.0,133.0,38.0,0.0,0.0,168.0,148.0,178.0,,188.0,188.0,126.0,168.0,164.0,23926,True
M_2007_136_1203_1435,M,2007,136,NCAATourney,0,1,1,1435,1203,77,44,33,121,N,1,0,0,0,0,0,W06,6.0,W,W11,11.0,W,kevin_stallings,karl_hobbs,48.4,46.0,29.0,71.0,72.0,72.0,53.0,83.0,26,61,12,31,13,16,15,26,22,11,6,3,22,13,48,3,14,15,25,14,22,6,20,3,5,16,0.0,154.0,0.0,154.0,133.0,40.0,0.0,0.0,44.0,47.0,48.0,,45.0,51.0,46.0,54.0,55.0,133.0,40.0,0.0,0.0,78.0,66.0,79.0,,78.0,82.0,71.0,71.0,69.0,23927,True
M_2007_136_1211_1231,M,2007,136,NCAATourney,0,1,1,1231,1211,70,57,13,127,N,1,0,0,0,0,0,Z07,7.0,Z,Z10,10.0,Z,kelvin_sampson,mark_few,30.65,30.0,14.0,55.0,52.45,53.0,39.0,70.0,23,58,9,25,15,16,12,33,15,13,3,2,14,19,56,7,19,12,16,6,24,14,10,6,5,17,0.0,154.0,0.0,154.0,133.0,40.0,0.0,6.0,26.0,37.0,26.0,,30.0,20.0,28.0,28.0,28.0,133.0,40.0,0.0,0.0,56.0,56.0,47.0,,41.0,54.0,61.0,46.0,52.0,23928,True
M_2007_136_1257_1390,M,2007,136,NCAATourney,0,1,1,1257,1390,78,58,20,136,N,1,0,0,0,0,0,X06,6.0,X,X11,11.0,X,rick_pitino,trent_johnson,26.952380952380956,26.0,7.0,47.0,52.225,51.5,30.0,77.0,25,51,7,17,21,28,8,18,12,13,11,1,25,21,51,3,12,13,27,17,20,10,21,2,1,22,0.0,154.0,0.0,154.0,133.0,42.0,3.0,18.0,23.0,24.0,30.0,,9.0,15.0,37.0,33.0,31.0,133.0,40.0,0.0,0.0,50.0,55.0,60.0,,47.0,53.0,63.0,53.0,62.0,23929,True
M_2007_136_1266_1277,M,2007,136,NCAATourney,0,1,1,1277,1266,61,49,12,110,N,1,0,0,0,0,0,W09,9.0,W,W08,8.0,W,tom_izzo,tom_crean,27.35,27.0,13.0,40.0,28.214285714285715,26.0,16.0,59.0,22,41,4,10,13,15,4,24,17,15,6,3,18,15,47,10,29,9,15,12,17,7,15,6,4,19,0.0,154.0,0.0,154.0,133.0,40.0,0.0,15.0,21.0,29.0,22.0,,33.0,13.0,24.0,22.0,27.0,133.0,42.0,0.0,20.0,24.0,21.0,31.0,,27.0,28.0,22.0,36.0,39.0,23930,True
M_2007_136_1331_1450,M,2007,136,NCAATourney,0,1,1,1450,1331,70,54,16,124,N,1,0,0,0,0,0,W03,3.0,W,W14,14.0,W,tony_bennett,scott_sutton,18.73809523809524,15.5,10.0,42.0,94.15384615384616,96.0,25.0,111.0,27,57,5,13,11,12,11,25,12,6,3,8,16,19,53,6,21,10,16,14,20,11,12,3,4,13,0.0,154.0,0.0,154.0,133.0,42.0,2.0,34.0,18.0,16.0,20.0,,25.0,33.0,25.0,23.0,20.0,133.0,39.0,0.0,1.0,97.0,95.0,93.0,,109.0,94.0,90.0,96.0,80.0,23931,True
M_2007_136_1335_1401,M,2007,136,NCAATourney,0,1,1,1401,1335,68,52,16,120,N,1,0,0,0,0,0,X03,3.0,X,X14,14.0,X,billy_gillispie,glen_miller,10.785714285714286,9.5,4.0,33.0,95.5897435897436,100.0,50.0,113.0,24,51,5,13,15,27,11,29,10,8,4,5,13,21,58,4,20,6,8,8,19,8,10,2,1,19,0.0,154.0,0.0,154.0,133.0,42.0,23.0,41.0,10.0,13.0,6.0,,5.0,5.0,17.0,9.0,9.0,133.0,39.0,0.0,0.0,100.0,90.0,110.0,,104.0,102.0,88.0,110.0,91.0,23932,True
M_2007_136_1338_1460,M,2007,136,NCAATourney,0,1,1,1338,1460,79,58,21,137,N,1,0,0,0,0,0,Z03,3.0,Z,Z14,14.0,Z,jamie_dixon,brad_brownell,10.11904761904762,10.0,5.0,19.0,83.74358974358974,85.0,37.0,134.0,30,55,10,21,9,14,8,36,21,17,3,7,12,23,69,5,20,7,12,13,17,12,8,9,1,15,0.0,154.0,0.0,154.0,133.0,42.0,26.0,42.0,8.0,7.0,11.0,,15.0,12.0,5.0,10.0,11.0,133.0,39.0,0.0,0.0,87.0,76.0,91.0,,87.0,97.0,72.0,88.0,79.0,23933,True
M_2007_136_1417_1451,M,2007,136,NCAATourney,0,1,1,1417,1451,70,42,28,112,N,1,0,0,0,0,0,Z02,2.0,Z,Z15,15.0,Z,ben_howland,randy_rahe,5.285714285714286,3.0,1.0,21.0,153.8421052631579,150.0,133.0,184.0,27,58,10,19,6,9,13,22,18,13,6,5,18,13,38,1,6,15,22,6,19,8,17,5,3,13,0.0,154.0,0.0,154.0,133.0,42.0,38.0,42.0,3.0,2.0,7.0,,11.0,8.0,3.0,6.0,5.0,133.0,38.0,0.0,0.0,151.0,143.0,155.0,,184.0,184.0,143.0,153.0,150.0,23934,True
M_2007_137_1107_1438,M,2007,137,NCAATourney,0,1,1,1438,1107,84,57,27,141,N,1,0,0,0,0,0,X04,4.0,X,X13,13.0,X,dave_leitao,will_brown,44.75,41.0,11.0,104.0,116.28205128205128,126.0,33.0,155.0,30,56,9,17,15,18,15,26,16,8,3,5,14,22,58,8,26,5,7,12,13,16,9,2,4,19,0.0,154.0,0.0,154.0,133.0,40.0,0.0,1.0,45.0,46.0,38.0,,49.0,48.0,55.0,39.0,54.0,133.0,39.0,0.0,0.0,132.0,107.0,127.0,,136.0,150.0,78.0,124.0,103.0,23935,True
M_2007_137_1112_1345,M,2007,137,NCAATourney,0,1,1,1345,1112,72,63,9,135,N,1,0,0,0,0,0,Y09,9.0,Y,Y08,8.0,Y,matt_painter,lute_olson,38.275,38.5,18.0,53.0,19.65,17.0,10.0,55.0,24,63,5,17,19,29,19,20,10,8,12,1,18,21,51,4,15,17,18,9,23,16,17,6,6,23,0.0,154.0,0.0,154.0,133.0,40.0,0.0,3.0,36.0,43.0,28.0,,38.0,22.0,42.0,32.0,37.0,133.0,40.0,1.0,35.0,13.0,14.0,24.0,,32.0,23.0,14.0,12.0,15.0,23936,True
M_2007_137_1116_1425,M,2007,137,NCAATourney,0,1,1,1425,1116,77,60,17,137,N,1,0,0,0,0,0,W05,5.0,W,W12,12.0,W,tim_floyd,stan_heath,34.73809523809524,33.0,21.0,68.0,41.925,42.5,18.0,65.0,25,50,4,13,23,25,9,30,10,12,8,5,18,21,57,3,20,15,20,10,16,5,11,5,3,20,0.0,154.0,0.0,154.0,133.0,42.0,0.0,12.0,32.0,30.0,36.0,,44.0,43.0,47.0,35.0,41.0,133.0,40.0,0.0,4.0,40.0,45.0,42.0,,24.0,30.0,35.0,40.0,42.0,23937,True
M_2007_137_1166_1305,M,2007,137,NCAATourney,0,1,1,1305,1166,77,71,6,148,N,1,0,0,0,0,1,X07,7.0,X,X10,10.0,X,mark_fox,dana_altman,26.0,20.0,11.0,63.0,29.390243902439025,29.0,10.0,47.0,28,62,7,20,14,17,15,33,16,19,2,9,16,30,71,3,19,8,12,11,20,12,6,10,1,17,0.0,154.0,0.0,154.0,133.0,42.0,0.0,28.0,28.0,17.0,45.0,,57.0,63.0,23.0,31.0,21.0,133.0,41.0,1.0,12.0,31.0,26.0,27.0,,21.0,32.0,20.0,30.0,19.0,23938,True
M_2007_137_1196_1238,M,2007,137,NCAATourney,0,1,1,1196,1238,112,69,43,181,N,1,0,0,0,0,0,Y01,1.0,Y,Y16,16.0,Y,billy_donovan,tevester_anderson,4.4523809523809526,5.0,2.0,9.0,209.60526315789477,203.0,139.0,292.0,43,73,10,28,16,27,24,38,27,12,5,6,13,25,69,6,22,13,14,7,12,10,8,8,1,20,0.0,154.0,0.0,154.0,133.0,42.0,42.0,42.0,6.0,6.0,3.0,,3.0,3.0,6.0,3.0,3.0,133.0,38.0,0.0,0.0,198.0,178.0,258.0,,273.0,292.0,168.0,232.0,196.0,23939,True
